decoder,distance,rounds,p_physical,p_logical,p_logical_err,shots,errors,avg_time_sec
bposd_ps_osd_cs_o20,7,1,0.18642857142857144,0.2020680741059888,0.00833478116906407,2321,469,0.00024376278198187716
bposd_ps_osd_cs_o5,7,1,0.18642857142857144,0.1994829814735028,0.00829469916785402,2321,463,0.00017431500430115752
bposd_ps_osd_cs_o10,7,1,0.18642857142857144,0.2012063765618268,0.00832148039809063,2321,467,0.00019997933690200646
bposd_ms_osd_0_o0,7,1,0.2,0.29298380878951424,0.012637655197658864,1297,380,7.494172473501274e-05
bposd_ms_osd_e_o5,7,1,0.2,0.27062451811873556,0.01233642044204278,1297,351,9.332025826566852e-05
bposd_ms_osd_cs_o10,7,1,0.2,0.25212027756360833,0.012057292018887403,1297,327,0.00011180384116356441
bposd_ms_osd_cs_o5,7,1,0.2,0.22964239551917276,0.008730410229445273,2321,533,0.00010941295087749186
bposd_ps_osd_0_o0,7,1,0.2,0.2528912875867386,0.012069487971714145,1297,328,0.0001530529429533633
bposd_ms_osd_cs_o20,7,1,0.2,0.24826522744795682,0.011995553156025013,1297,322,0.00017350134925353834
bposd_ps_osd_cs_o10,7,1,0.2,0.23258802364430736,0.006772941821345309,3891,905,0.0001851306859663786
bposd_ps_osd_e_o5,7,1,0.2,0.26214340786430224,0.012211962535673795,1297,340,0.00016100215346375788
bposd_ps_osd_cs_o5,7,1,0.2,0.22719095348239526,0.006717396758265484,3891,884,0.00018585648519643785
bposd_ps_osd_cs_o20,7,1,0.2,0.2276657060518732,0.006498245391270767,4164,948,0.0002428201753216707
