decoder,distance,rounds,p_physical,p_logical,p_logical_err,shots,errors,avg_time_sec
restriction,9,1,0.02,0.0088684947825895,0.0004403545914674,45329,402,1.710047286885902e-05
restriction,11,1,0.02,0.008326274250532,0.0004130309458788,48401,403,1.910282496271295e-05
restriction,13,1,0.02,0.0071210220345272,0.0003534581209346,56593,403,2.032362435606082e-05
restriction,15,1,0.02,0.006471460222835,0.0003201322616625,62737,406,2.047443159820111e-05
restriction,17,1,0.02,0.0073553423422022,0.0003369529209292,64307,473,2.288227311253403e-05
restriction,19,1,0.02,0.0067119760226265,0.0003062871709621,71067,477,2.461167507883389e-05
restriction,21,1,0.02,0.0070318131741087,0.000308169546558,73523,517,2.529179303491669e-05
restriction,23,1,0.02,0.0067838812947812,0.0002925697974039,78716,534,2.792429957987538e-05
restriction,9,1,0.0318181818181818,0.0138884090516496,0.0006878638790022,28945,402,2.0754705787706966e-05
restriction,9,1,0.0436363636363636,0.0204267829084089,0.0010070844759961,19729,403,2.54739957921176e-05
restriction,9,1,0.0554545454545454,0.0320038213518032,0.0015704554909526,12561,402,3.0350138039906704e-05
restriction,9,1,0.0672727272727272,0.0429971546000632,0.002082410042128,9489,408,3.433855432811495e-05
restriction,9,1,0.079090909090909,0.0649836372136512,0.003077128224403,6417,417,3.695105438265652e-05
restriction,9,1,0.0909090909090909,0.0746454729624435,0.0032808758320669,6417,479,4.199397413053393e-05
restriction,9,1,0.1027272727272727,0.1002517738612955,0.0045437613191971,4369,438,4.780780314899509e-05
restriction,9,1,0.1145454545454545,0.1194781414511329,0.0049070815734913,4369,522,5.4759641801889387e-05
restriction,9,1,0.1263636363636363,0.1566517189835575,0.0062845328894977,3345,524,5.68639384185887e-05
restriction,9,1,0.1381818181818181,0.1724962630792227,0.0065324601084231,3345,577,6.129034617024799e-05
restriction,9,1,0.15,0.2149935372684187,0.0085273040492171,2321,499,6.830787765867735e-05
restriction,11,1,0.0318181818181818,0.013099732197593,0.0006458564987988,30993,406,2.301856864714501e-05
restriction,11,1,0.0436363636363636,0.0167008732745784,0.0008129390001459,24849,415,2.4078227499481705e-05
restriction,11,1,0.0554545454545454,0.025778801253758,0.0012674737770282,15633,403,3.1734685346697225e-05
restriction,11,1,0.0672727272727272,0.0438402360628095,0.0021018003053654,9489,416,3.848727473767119e-05
restriction,11,1,0.079090909090909,0.0515062020082693,0.002402334785842,8465,436,3.961480130637873e-05
restriction,11,1,0.0909090909090909,0.0738662926601215,0.0032650811302465,6417,474,4.56927174723186e-05
restriction,11,1,0.1027272727272727,0.093842984664683,0.0044117572918171,4369,410,5.2694018305513586e-05
restriction,11,1,0.1145454545454545,0.1245136186770428,0.0049950760245422,4369,544,5.894157700899295e-05
restriction,11,1,0.1263636363636363,0.1572496263079222,0.0062942824396571,3345,526,6.144965141983801e-05
restriction,11,1,0.1381818181818181,0.1770788453252908,0.0079236427030304,2321,411,7.011821413354909e-05
restriction,11,1,0.15,0.2037914691943128,0.0083612044519369,2321,473,7.069619777357588e-05
restriction,13,1,0.0318181818181818,0.0103355875972948,0.0005109185104204,39185,405,2.432308704693893e-05
restriction,13,1,0.0436363636363636,0.0179816674707249,0.0008800307174571,22801,410,2.9361676341110195e-05
restriction,13,1,0.0554545454545454,0.0250345200216125,0.0012105029755672,16657,417,3.336047907630791e-05
restriction,13,1,0.0672727272727272,0.0346710583340556,0.001703235759476,11537,400,3.828233794953464e-05
restriction,13,1,0.079090909090909,0.0555032925682031,0.0026542629530601,7441,413,4.451497875614861e-05
restriction,13,1,0.0909090909090909,0.0666978338787595,0.0031145906973278,6417,428,4.6546043151008765e-05
restriction,13,1,0.1027272727272727,0.0945296406500343,0.004426190484878,4369,413,5.609971802284343e-05
restriction,13,1,0.1145454545454545,0.1073472190432593,0.0046832318406301,4369,469,5.789982442952766e-05
restriction,13,1,0.1263636363636363,0.1557548579970104,0.0062698481780333,3345,521,6.22921402291889e-05
restriction,13,1,0.1381818181818181,0.1596412556053811,0.0063329617965315,3345,534,7.040083440722305e-05
restriction,13,1,0.15,0.2128392934080137,0.0084961082554801,2321,494,7.612607755326296e-05
restriction,15,1,0.0318181818181818,0.0109324932008509,0.0005395965526165,37137,406,2.4150102997713956e-05
restriction,15,1,0.0436363636363636,0.0166203871383154,0.0008110109350418,24849,413,3.124751181565946e-05
restriction,15,1,0.0554545454545454,0.022240042769313,0.0010782142727737,18705,416,3.6866091895301816e-05
restriction,15,1,0.0672727272727272,0.0340737202452034,0.0016187122743415,12561,428,4.2636925267480774e-05
restriction,15,1,0.079090909090909,0.0477259303012404,0.002317099585186,8465,404,4.874925163909529e-05
restriction,15,1,0.0909090909090909,0.0631635532858486,0.0028200026311499,7441,470,4.9596710799620135e-05
restriction,15,1,0.1027272727272727,0.0819580938253291,0.0037351837146429,5393,442,5.693806027033398e-05
restriction,15,1,0.1145454545454545,0.1135271229114213,0.0047994505311046,4369,496,6.14242201857951e-05
restriction,15,1,0.1263636363636363,0.1375186846038864,0.0059546692181321,3345,460,6.839805651561918e-05
restriction,15,1,0.1381818181818181,0.1848341232227488,0.0080570582124006,2321,429,8.187616715538334e-05
restriction,15,1,0.15,0.2201637225333907,0.0086007639163945,2321,511,9.71293442068844e-05
restriction,17,1,0.0318181818181818,0.0118417535418337,0.0005592775730941,37410,443,2.9632115961405737e-05
restriction,17,1,0.0436363636363636,0.0156147335059714,0.0007707729174359,25873,404,3.301856340885454e-05
restriction,17,1,0.0554545454545454,0.0240739628984811,0.0011876373656919,16657,401,3.9333365722853766e-05
restriction,17,1,0.0672727272727272,0.0297077144226161,0.0014046743915365,14609,434,4.782697582685359e-05
restriction,17,1,0.079090909090909,0.0416627033196994,0.001948810388458,10513,438,5.220413610483917e-05
restriction,17,1,0.0909090909090909,0.055234511490391,0.0026482050941173,7441,411,5.527043851169307e-05
restriction,17,1,0.1027272727272727,0.0860374559614314,0.0038184997712558,5393,464,6.824783644876061e-05
restriction,17,1,0.1145454545454545,0.1103227283131151,0.0047397749610414,4369,482,6.738867591827781e-05
restriction,17,1,0.1263636363636363,0.1369207772795216,0.0059437693452475,3345,458,8.498444218433536e-05
restriction,17,1,0.1381818181818181,0.1783713916415338,0.0079462606481002,2321,414,8.574816929890692e-05
restriction,17,1,0.15,0.2214562688496338,0.0086188222688208,2321,514,0.0001035776785643
restriction,19,1,0.0318181818181818,0.0119947383675562,0.0005140191159399,44853,538,3.0382302608723864e-05
restriction,19,1,0.0436363636363636,0.0154524071813499,0.0006730244193092,33587,519,3.618415481746631e-05
restriction,19,1,0.0554545454545454,0.0208562019758507,0.0008791898451798,26419,551,4.306253552509589e-05
