decoder,distance,rounds,p_physical,p_logical,p_logical_err,shots,errors,avg_time_sec
projection,21,1,0.06382763608546725,0.04616913967485224,0.00034537346194041377,369186,17045,5.0622927998209334e-05
projection,21,1,0.06838675294871492,0.061981023610159454,0.0004744116307444115,258321,16011,5.1559922564817386e-05
projection,21,1,0.07294586981196258,0.0808429138034173,0.0006111767141852105,198929,16082,5.296516619550895e-05
projection,21,1,0.07750498667521025,0.1028084735218476,0.0007691388194586211,155921,16030,5.3182517916158657e-05
projection,21,1,0.0820641035384579,0.12353342899455959,0.0009114917131673065,130321,16099,5.5559183017876544e-05
projection,21,1,0.08662322040170556,0.1511581076904345,0.001096242255040417,106769,16139,5.6058636233883704e-05
projection,21,1,0.09118233726495323,0.17790562593350667,0.0012720597115155597,90385,16080,5.839486683676176e-05
projection,23,1,0.05470940235897193,0.02128425442000056,0.00015602992812240182,855656,18212,6.546734898368941e-05
projection,23,1,0.059268519222219596,0.03131826020310404,0.00022009242682194738,626280,19614,6.700029778684286e-05
projection,23,1,0.06382763608546725,0.04459909026256378,0.0003188874388909745,419022,18688,6.866679423478407e-05
projection,23,1,0.06838675294871492,0.06091979212322334,0.00042320374033329535,319420,19459,6.983618982889863e-05
projection,23,1,0.07294586981196258,0.08074661257462122,0.0005746186138823884,224802,18152,7.089276972167611e-05
projection,23,1,0.07750498667521025,0.1008252621926758,0.000720811085586298,174490,17593,7.323580530702515e-05
projection,23,1,0.0820641035384579,0.12431771200284916,0.0009180663885416954,129161,16057,7.445068879099555e-05
projection,23,1,0.08662322040170556,0.15196936025343988,0.0011039613496288275,105745,16070,7.471005169070049e-05
projection,23,1,0.09118233726495323,0.17964695993275429,0.001285189159797241,89225,16029,7.686526480275155e-05
