decoder,distance,rounds,p_physical,p_logical,p_logical_err,shots,errors,avg_time_sec
concat_mwpm,5,1,0.06727272727272728,0.055234511490391075,0.0026482050941173717,7441,411,0.0001181640181423674
concat_mwpm,5,1,0.09090909090909091,0.10048065918974594,0.0045483666683361745,4369,439,0.00011492845479483273
concat_mwpm,5,1,0.07909090909090909,0.07528277396625255,0.0035928333261008973,5393,406,0.0001199760643435021
concat_mwpm,7,1,0.05545454545454545,0.030401177769598824,0.0014730294263259767,13585,413,0.0001418803460432689
concat_mwpm,7,1,0.04363636363636364,0.015317693423058333,0.0007488465480935148,26897,412,0.00014664078715077557
concat_mwpm,5,1,0.05545454545454545,0.03351643977390335,0.001605883618319952,12561,421,0.00011632157057553219
concat_mwpm,5,1,0.10272727272727274,0.13572496263079223,0.005921855270979037,3345,454,0.00012198197578487365
concat_mwpm,5,1,0.11454545454545455,0.16412556053811658,0.006404136390231184,3345,549,0.00011671923258604957
concat_mwpm,5,1,0.02,0.002029144257791106,9.534603451703378e-05,222754,452,0.00011940469939030297
concat_mwpm,5,1,0.13818181818181818,0.23179663937957776,0.008758991375910293,2321,538,0.00012635862774754253
concat_mwpm,5,1,0.031818181818181815,0.00821446636317653,0.0004059992426579662,49425,406,0.00012016284942848242
concat_mwpm,5,1,0.04363636363636364,0.017937809745186616,0.0008789764813101528,22801,409,0.00011992486075171417
concat_mwpm,5,1,0.15,0.25506247307195173,0.009047855152092162,2321,592,0.00012375863463986544
concat_mwpm,7,1,0.031818181818181815,0.005516789681839937,0.000262874282304161,79394,438,0.00014788991296577032
concat_mwpm,5,1,0.12636363636363634,0.1973287376130978,0.00826088270576854,2321,458,0.00011762830288702051
concat_mwpm,7,1,0.02,0.0015401108753332427,6.97353232504458e-05,316211,487,0.0001490784220473199
concat_mwpm,7,1,0.06727272727272728,0.055503292568203196,0.00265426295306015,7441,413,0.00014426647412988912
concat_mwpm,7,1,0.09090909090909091,0.10482948043030442,0.004634507399708522,4369,458,0.00015659758159747083
concat_mwpm,7,1,0.07909090909090909,0.08028926386055998,0.0037003189174349216,5393,433,0.00015187296773644778
concat_mwpm,7,1,0.10272727272727274,0.1414050822122571,0.006024605375978052,3345,473,0.00014178497757873516
concat_mwpm,7,1,0.11454545454545455,0.17233950883239982,0.007839366476345866,2321,400,0.00015415900086204518
concat_mwpm,7,1,0.12636363636363634,0.22834984920292978,0.008713106391823187,2321,530,0.00015741357863053597
concat_mwpm,7,1,0.13818181818181818,0.24256785868160274,0.008897150195975555,2321,563,0.00016215286169735864
concat_mwpm,7,1,0.15,0.2843601895734597,0.009363626311367052,2321,660,0.00015215621930127744
concat_mwpm,9,1,0.02,0.0008111191612328345,3.674040814994553e-05,600405,487,0.00018738268940297195
concat_mwpm,9,1,0.04363636363636364,0.012035813885219434,0.0005908185682891576,34065,410,0.00019086885736099282
concat_mwpm,9,1,0.031818181818181815,0.0044159567631696026,0.00019031866443024303,121378,536,0.00019187593957733056
concat_mwpm,9,1,0.05545454545454545,0.02648244099021301,0.0012841913410132678,15633,414,0.00019741389490213272
concat_mwpm,9,1,0.06727272727272728,0.04185294397412727,0.0019530607786012871,10513,440,0.00020771314106363142
concat_mwpm,9,1,0.07909090909090909,0.08028926386055998,0.0037003189174349216,5393,433,0.00018462123715884746
concat_mwpm,9,1,0.09090909090909091,0.10711833371480887,0.00467883612736604,4369,468,0.00018976453398935694
concat_mwpm,9,1,0.10272727272727274,0.15575485799701047,0.0062698481780333335,3345,521,0.00017955582989415
concat_mwpm,9,1,0.11454545454545455,0.2089616544592848,0.008439068208101672,2321,485,0.00019417092072440166
